game_id,player_id,game_title,game_rating,game_demo_graphics,genre,age,gender,playing_time,study_time,review_category,game_review,preferred_genre
2c71775f-688d-4960-8282-26965733b43e,ce1b58b3-c3ac-434c-8c6e-76114456de13,Cross-group mobile definition,9,Ultra,Strategy,21,Other,2.73,6.58,neutral,Not Bad okay mediocre standard mediocre average average.,Strategy
5db81a22-0cc9-4471-b429-7c10ad235d9f,116f8f8d-3c20-4fb4-ae55-6fa928fa6f36,Secured asynchronous focus group,10,High,RPG,15,Non-binary,4.82,4.86,positive,Satisfied superb satisfied fantastic good.,RPG
fd8c2fbb-c47a-4b2b-a511-1333fe14c5b1,53261710-9211-48f4-9a21-d088096340c6,Synergistic well-modulated hub,5,Medium,RPG,19,Other,3.33,5.69,positive,Good excellent amazing love.,RPG
94555a3d-8cc9-41a1-8894-575206c094d8,6718ea5e-4243-4685-b4ba-9a7b928be208,Ergonomic optimal collaboration,5,Medium,RPG,16,Other,4.19,4.44,neutral,Decent mediocre mediocre ordinary average decent fine.,RPG
6150b989-dd20-44dd-8718-6c4fbb1f8a98,bbcfeaff-98e6-484d-9a6c-abfba6a4aa46,Distributed client-driven hardware,7,High,Action,19,Non-binary,4.09,4.71,neutral,Okay acceptable ordinary average acceptable average average.,Action
502cef94-649a-4ca5-ace9-5ae5dc3bd530,7d354b5a-da8b-4479-8822-c3d4a5b77c63,Optimized zero administration budgetary management,2,Medium,Adventure,17,Female,3.05,6.11,positive,Good superb fantastic excellent awesome excellent.,Adventure
7cabb39a-c011-4870-9566-d4a6cbc9407c,4d636e16-bef7-430a-9b12-e8ccffbbbd2c,Ergonomic hybrid Internet solution,3,High,RPG,18,Other,2.8,6.31,positive,Nice fantastic love fantastic.,RPG
b624ee7a-582e-4e37-a2a0-59db72d7b3b5,d6d34791-bf0e-4990-9aa9-4f2ebf283632,Enhanced discrete capability,5,Ultra,Strategy,17,Male,4.4,5.18,neutral,Fine mediocre fine mediocre not bad fair.,Strategy
ef296e99-5582-4a69-ac2d-7ca1b8d1a402,aa4ce866-324d-48ac-8cf3-2db6823d3894,Customizable optimizing solution,10,Low,Strategy,19,Other,1.36,7.74,positive,Excellent nice love fantastic.,Action
132314a2-005f-4483-bda2-6f1290a8321b,7b873ded-7589-42bc-b239-7c227c261b51,Open-source actuating matrix,6,High,RPG,20,Other,3.28,5.36,neutral,Fair okay fine not bad fair.,RPG
7bd3ee90-86db-48ae-91b3-039ed475b255,89025da1-f48a-4578-a2db-218669f88b74,Robust local orchestration,8,High,Strategy,20,Other,2.35,6.8,positive,Good satisfied nice good love good.,Adventure
4b98e9ff-3dba-4434-af8e-d0e13e068aa2,1edd30b0-1532-4211-834b-6bec5223f105,Cross-platform reciprocal flexibility,6,Medium,Sports,20,Other,1.76,7.8,negative,Bad awful terrible awful horrible poor.,Sports
515d9186-e03f-43d7-b900-2c5de47b6932,624c080a-bcb4-4bbe-8f5e-4115b78e5240,Ameliorated multi-tasking knowledge user,9,Medium,Action,15,Non-binary,5.62,3.67,positive,Good amazing love fantastic awesome superb.,Adventure
aede673c-2889-45f3-9301-66bc0b630441,80693a23-a02d-410f-bb5e-d83c25f39f1d,Progressive tangible application,4,Low,Strategy,16,Male,4.28,4.79,neutral,Acceptable standard fair fair.,Strategy
273f368e-2d88-45bf-a995-e0b9147b7fd0,84d4d31c-32d2-4333-9287-e26a2dce5f5f,Compatible disintermediate secured line,3,Ultra,Sports,17,Male,6.0,3.32,neutral,Standard mediocre not bad not bad.,Sports
b471e0a9-94ba-4b63-8a30-b9f935e11a5b,01dc742b-e778-4ebf-9cbe-1482aea700d0,Operative neutral capacity,6,Ultra,Adventure,18,Male,3.51,5.57,neutral,Fair acceptable decent acceptable standard okay fair.,Adventure
a29f0b57-df04-407d-bd4f-efb4a1dd26f9,46250a09-96a0-414a-a040-3b2aa9b499df,Proactive zero administration model,5,Low,Adventure,21,Female,0.16,8.0,neutral,Standard okay acceptable okay mediocre mediocre.,Adventure
b456011b-d22a-4a42-8cee-227cb1845ad0,0340df3a-bb73-4cc6-b6ea-8e3d7069495f,Future-proofed 24hour customer loyalty,5,Low,Adventure,16,Female,3.81,5.72,neutral,Fair decent fine mediocre fine standard standard.,Adventure
de615346-0ee7-4584-a012-24d1896a6f30,36b17240-34e5-4f50-8ee5-e328cd945198,Compatible methodical database,8,Ultra,Simulation,17,Male,3.43,4.79,positive,Excellent love awesome superb nice excellent fantastic.,Simulation
bf91cc78-4bb7-42b9-8219-516b13d3c3d2,2603c13f-d68b-4e4f-959c-a91e4e0f1084,Assimilated content-based circuit,9,Ultra,Strategy,16,Male,4.35,5.98,positive,Good fantastic awesome amazing nice amazing superb.,Strategy
720eb974-3eca-43e6-81fe-7a897f1db122,c512cedd-2fa2-4333-952b-5b739446337c,Balanced neutral help-desk,5,Ultra,Adventure,15,Non-binary,4.68,3.76,neutral,Fair mediocre ordinary ordinary.,Sports
a6289c7a-332d-4f61-90cb-cb5e8d43a516,bb889485-f15a-4279-954a-19124589d8c4,Cloned radical firmware,2,Ultra,Simulation,19,Other,2.56,6.24,neutral,Average not bad standard fine.,Simulation
26cd96fc-3c88-4501-aa79-21d1408bcefd,e9ff0e87-0491-4482-8b86-9f824736842f,Object-based 4thgeneration Internet solution,7,Ultra,Adventure,17,Male,4.53,4.78,negative,Poor hate worst bad poor bad.,Adventure
f8941898-966e-4cb9-a30d-a69f8d8bd4c2,dfadf9f7-5a56-4f2a-a239-c7458dad906d,Profit-focused content-based model,6,Ultra,Strategy,16,Non-binary,3.31,5.49,negative,Worst boring disappointed disappointed hate bad.,Strategy
5bb2a204-8ece-4a0c-920c-f2f39821bd9e,4dcf9aa8-3a1f-41b5-8a76-cf5cfa9536a5,Diverse client-driven framework,1,High,Adventure,17,Non-binary,3.35,5.25,negative,Disappointed unsatisfactory awful unsatisfactory awful.,Adventure
20e1ae40-8532-4554-bc5a-3c0eacfba397,810c3756-3690-4c89-a383-026208eb1b18,Re-contextualized systemic project,9,High,Simulation,15,Female,6.0,1.93,positive,Great love fantastic good.,Simulation
b373ed57-984b-4021-a598-fecb5a61b245,b042d04c-c650-40b9-8f0a-6f100d6ccf80,Self-enabling fault-tolerant project,1,High,Sports,20,Non-binary,1.25,7.49,negative,Bad unsatisfactory hate boring.,Sports
59fe364b-f85f-485e-8733-8c352fe3f3e4,0d234f6d-4abd-44ef-934f-6c1a591b9dab,Compatible even-keeled framework,7,Medium,Sports,19,Female,2.67,6.99,neutral,Acceptable okay acceptable fair ordinary fair fine average.,Sports
93837e14-6d9a-4f4e-9ff3-1834ff676890,1600ece8-f9a3-47c0-bc56-27040e7472e2,Focused full-range success,1,Medium,Simulation,20,Other,0.77,8.0,negative,Bad disappointed terrible awful.,Action
efa38d9d-c30c-49e0-b01a-2e68bf873e1e,f8f87ea7-d064-4c6e-bd46-01070249cca5,Adaptive motivating access,4,Medium,Sports,21,Non-binary,1.93,7.28,negative,Unsatisfactory boring horrible terrible.,Sports
ad390c3f-50c2-4fc5-bd10-93878c3aace3,a7df3408-7447-43fa-8a89-bd165033a7eb,Fully-configurable local productivity,7,High,Simulation,17,Non-binary,3.62,5.95,neutral,Ordinary okay average.,Simulation
1c2dc096-9a54-4c20-b32c-7d5ad2b1c682,0606fd55-9e11-48ba-aec4-efca7636e2d0,Face-to-face directional circuit,4,Ultra,Sports,18,Non-binary,2.11,6.91,negative,Worst bad unsatisfactory unsatisfactory.,Sports
548643c1-4fb5-4d91-a23f-fa776e99e681,1853cf53-4114-411a-aab7-3b5e5d4e40eb,Intuitive mission-critical Graphical User Interface,9,Medium,RPG,20,Female,0.82,7.74,neutral,Mediocre acceptable acceptable fair acceptable okay not bad.,RPG
34d14967-628b-4398-9f91-d90dceeb48b0,ac440530-9361-4f38-9915-9afcac5027d3,Triple-buffered empowering utilization,1,High,Action,18,Non-binary,4.04,4.56,negative,Awful disappointed boring hate bad hate.,Action
9a94dd64-9d14-4a0d-b1f0-7358e7a8999e,e29789cb-4ea9-48c4-bcfa-d77603c35604,Virtual demand-driven standardization,3,Ultra,Sports,15,Male,4.62,4.03,neutral,Average fair acceptable fair decent okay acceptable.,RPG
9b1c4f99-9b05-4adb-8740-58cdd50cc163,ba8675c2-5e26-47c0-a362-38d01c571e7e,De-engineered homogeneous strategy,9,High,Strategy,15,Non-binary,5.52,3.61,positive,Awesome satisfied love fantastic good satisfied excellent good.,Strategy
a575090a-0e5c-429d-a9a4-43887316ea94,3326d898-b7ad-4a75-8632-9cf4031b4d33,Open-source regional Local Area Network,9,Low,Sports,20,Female,1.11,7.57,neutral,Okay mediocre acceptable not bad.,Sports
bda51466-7828-4b18-adbe-8f1ee122d5a5,538c3b74-c098-4d5a-a416-973375fff0c0,Phased 6thgeneration solution,2,Medium,RPG,18,Female,5.43,3.22,neutral,Standard decent average fair.,Sports
0c78fbad-03e9-4e37-96f5-46969638a3a4,2f83295a-1a8b-4a3e-9755-bbc827172144,Up-sized optimizing frame,1,Low,RPG,17,Female,3.68,5.34,negative,Disappointed boring horrible bad.,RPG
8f942876-1461-4b0f-9df5-a74462ae65bc,8db7c392-156e-404b-9cd4-4f6692d41351,Ameliorated grid-enabled middleware,5,Ultra,Sports,20,Other,2.89,5.8,positive,Nice great awesome superb.,Sports
8af3b8bb-87e9-4b73-8c0f-7eba6427e411,8c5c6a65-5d8c-41e9-a2d6-bc537ac7551a,Pre-emptive empowering Graphical User Interface,5,Low,Adventure,21,Female,1.35,7.83,neutral,Decent decent decent average okay ordinary.,Adventure
7f705e7f-43d9-4281-a0b8-a1e7897abf38,03ea47ce-f5d3-4ae0-846a-08c6f7704ff7,Self-enabling 24/7 functionalities,3,Ultra,Action,17,Other,4.23,5.14,negative,Unsatisfactory awful worst.,RPG
2e839fb1-04b8-4bc1-ac9b-16abb08e48e3,58a3e9fe-dbd6-4e5e-b385-8555d7024c11,Extended needs-based core,5,Ultra,RPG,17,Non-binary,4.03,4.61,neutral,Not Bad fine decent.,RPG
81770e6c-9e8a-4745-8377-19a03cced27f,b49d4adc-34ec-4971-9da1-82079d308ba9,Cross-platform systemic product,1,Medium,RPG,20,Other,1.68,7.68,neutral,Fine average okay okay decent acceptable.,Sports
bccad440-5dc0-47bb-9ce4-f40461e849ae,d64cae17-3851-4527-95ee-2c57e0c7eed0,Face-to-face regional strategy,9,Low,Action,20,Female,1.36,7.44,neutral,Average acceptable fair fair.,Sports
f6c54b3b-f0c9-4374-acb2-5927a552c3d2,69f4dbe5-2e18-4cbe-8801-92f096c897e9,Virtual bandwidth-monitored capability,8,Ultra,Adventure,19,Other,1.61,7.47,neutral,Fair fine fair average.,Adventure
976b99de-b769-4234-8096-4976d3050297,1a3848fc-2c10-4828-84d8-7c7ad3ddf8a9,Down-sized scalable circuit,6,Low,RPG,17,Other,3.47,5.46,neutral,Fair mediocre not bad standard mediocre.,RPG
9d4e61ea-54dd-433b-bcb7-92ebfc4c8e9f,85727184-1c17-4963-a0c9-7cdd4dcb9af3,Balanced stable complexity,8,Medium,Simulation,15,Other,6.0,3.07,negative,Disappointed awful horrible worst hate hate awful.,Simulation
31b6fe93-4de2-40cc-b9dd-2704df3a4dc4,3983e5e3-a651-4af1-8021-bf648373cddc,Customizable full-range orchestration,5,High,Action,21,Male,2.5,6.32,positive,Great fantastic good superb awesome love.,Action
e1b082b8-2731-4cd7-b684-ffd3605f841e,6e361b79-ac4b-47bf-b680-c0b0b5aa594e,Team-oriented analyzing capability,5,Medium,Adventure,19,Male,3.64,4.12,neutral,Ordinary mediocre okay acceptable acceptable okay.,Adventure
81b5670d-8d7d-44da-ad78-f3fb663ba0fd,7600f825-02b3-4309-8d10-09574975d98e,Decentralized high-level database,3,Ultra,Action,19,Female,3.19,5.8,negative,Awful bad terrible terrible.,Action
d3b988c8-69a8-4fb8-a22a-3b19d9bde884,f80344e2-4398-48f4-bbad-bb7999234af6,Persistent foreground matrix,2,Medium,RPG,21,Non-binary,1.51,7.7,negative,Worst worst boring poor boring boring boring.,RPG
888d9bf1-8f2d-4071-b49c-b809e5ebb4fb,9714ff70-0c8f-4b98-9dc3-7d148e51da5b,Diverse logistical forecast,4,Medium,Action,18,Male,3.05,5.53,negative,Terrible unsatisfactory boring hate horrible.,Strategy
d8ed0290-c56c-4100-9cb9-418491a3c6b5,d77a5966-46b2-41b9-9003-514371cf4bee,Reverse-engineered impactful flexibility,2,High,Strategy,17,Non-binary,4.87,4.23,negative,Horrible unsatisfactory worst terrible hate.,Simulation
6fcdf414-740b-4261-b3bc-02e97f192b37,fb48e197-6ea0-47db-823c-35b08459f3de,Cross-platform tangible conglomeration,1,Low,Adventure,21,Female,3.28,5.82,negative,Poor disappointed terrible awful poor disappointed poor.,Adventure
2bda51a8-d890-4433-a9bd-4e9e235fdaee,94625cc9-6eaa-44ba-ad04-e3721819c92d,Operative intermediate adapter,7,High,Sports,17,Female,3.52,5.3,positive,Satisfied excellent superb fantastic superb.,Sports
c143b6db-7599-4cd9-928c-262279aea421,d4871439-6b32-45e5-8411-ba41fc9ea150,Mandatory user-facing orchestration,4,High,Strategy,16,Non-binary,5.35,3.25,neutral,Not Bad fine ordinary acceptable not bad average fine.,Strategy
3ba7df60-f5b5-4fc6-8ffc-34c6aca52544,3d243d4a-4866-48c0-b14b-42f2f55e489f,Sharable user-facing data-warehouse,4,Ultra,Action,17,Other,3.63,5.86,negative,Boring bad boring disappointed awful bad.,Action
0537478e-7d46-43be-bbbf-2e2262b49ff7,c4ecefa5-41d8-41eb-ae65-1defe32c4040,Centralized 6thgeneration support,9,Ultra,RPG,17,Female,3.2,6.11,positive,Awesome nice excellent.,RPG
40459064-dfba-4402-8e49-818cfb0581ed,5b122f8c-eed5-4d88-9f24-1e3f15d450ab,Cross-group multi-tasking firmware,6,Medium,Simulation,17,Other,4.08,4.12,positive,Great fantastic superb superb fantastic superb awesome love.,Simulation
f5a140bc-7495-4d75-9bcf-9ea5432f73d9,461e78de-3aab-459f-99ce-0aff07173a5c,Versatile demand-driven moderator,6,Low,Action,18,Other,1.62,6.04,neutral,Ordinary fine standard acceptable okay standard standard.,Action
c7069a5e-1a02-469c-b28e-cd0e801f464c,0bcd1f0f-092f-4e18-bf8d-63bc5a54af52,Extended methodical hub,2,Low,Strategy,15,Other,4.76,4.32,negative,Bad worst hate disappointed awful disappointed.,Strategy
81832dd8-5e5a-4a14-9480-16a8435c99d9,a31855e3-d080-408d-ae8f-af7534da6541,Fully-configurable incremental product,3,Low,Action,18,Female,2.81,6.9,neutral,Average not bad acceptable decent mediocre mediocre acceptable.,Action
d943bb2e-9f07-4e27-bc32-81cc92c394d2,be60c677-8c70-466b-a6a0-08c7e54e44d1,Adaptive incremental alliance,10,Ultra,Simulation,20,Other,3.84,5.64,positive,Good great fantastic fantastic superb awesome.,Simulation
e8e9ef0b-9b66-4f7b-a8ed-06641c872aa9,aeb09895-7123-4351-8c68-cfa6f3e1086c,Extended impactful encoding,4,Low,Action,19,Other,2.78,6.11,negative,Poor terrible worst hate.,Action
5a72e2fa-7ae9-4609-94b1-2c55bae98914,7fafd0e6-1f76-4726-aeab-23e77c3c49a2,Sharable analyzing interface,4,Low,RPG,16,Non-binary,3.29,5.46,neutral,Mediocre decent fine.,Adventure
b8719696-b198-496b-9e16-dfba3b56ae26,c324f9eb-1c15-4295-bf30-f6e4359c84f2,Reactive leadingedge benchmark,9,Medium,Simulation,21,Male,2.52,6.56,negative,Disappointed terrible poor bad poor hate hate hate.,Simulation
7ce1c754-3d19-449e-9f2a-1fc54adf439e,eac534eb-7135-465a-a610-df4cc79e1900,Public-key non-volatile architecture,5,Low,Adventure,19,Non-binary,4.15,4.27,neutral,Fair standard ordinary decent fine.,Action
5fa2094c-6ae0-499c-9368-4a2e1632ab02,c20fa068-9609-4519-81c4-5d1db4463d67,Progressive dynamic concept,9,Medium,Sports,17,Non-binary,4.15,5.1,neutral,Decent fine fair mediocre.,Sports
cec3a9ca-24b1-4082-96bc-4bca062f256a,d09a60c9-c30a-48a5-9225-1f03ef336962,Digitized logistical conglomeration,5,High,Sports,19,Non-binary,2.45,6.83,neutral,Average fine not bad okay fair.,Sports
cc72bead-916f-427c-918e-3b92ffc347c5,1eef0970-f89a-41fe-ac6c-f1102f17d3fd,Integrated neutral knowledge user,6,Medium,Sports,19,Female,2.46,6.53,positive,Fantastic love awesome satisfied excellent.,Sports
84c7531f-b2b3-4e5d-966a-fec102095ec4,802a28e3-5ba6-4ef2-af79-b6359e8b77f6,Grass-roots directional encoding,7,Low,Sports,20,Other,2.13,7.07,negative,Worst disappointed terrible awful terrible.,Sports
892707d2-6050-49c1-8b82-57e0e7ffd704,46ac0feb-c280-48de-ab67-3e82b7a45d07,User-friendly scalable service-desk,9,Low,Strategy,19,Non-binary,1.53,8.0,positive,Great satisfied superb great love.,Adventure
6796b056-ed9b-4305-8df8-726bc046ae21,a358ed96-d2b9-4bad-9e4c-aba6ec4b0bb7,Inverse bi-directional conglomeration,2,Low,Simulation,16,Other,6.0,3.03,neutral,Standard average fine ordinary fair.,Simulation
316a536a-0250-4d6e-9c97-007d8c8bd3f1,3447ed57-cc72-4ee4-8915-badfd1e8cf69,Progressive needs-based adapter,9,Medium,Strategy,18,Other,5.72,3.14,neutral,Fair standard fair okay acceptable.,Strategy
ca1b5591-2f90-4c7f-879d-9cd3b5a8b421,9f75cfa5-eb86-4bac-975d-cff56261fbd9,Fundamental empowering algorithm,4,Low,Simulation,15,Female,4.53,4.65,negative,Poor unsatisfactory terrible awful.,Simulation
4eb2751f-0a97-433e-8cef-0ab63a73be47,c07ccdfd-eb4d-4d20-9b26-56aebbba98f1,Networked intermediate standardization,6,Medium,Strategy,20,Female,3.33,5.18,neutral,Mediocre okay average ordinary fair not bad not bad.,Strategy
7092cd1b-f540-4ec9-b630-dd8ca0e7250d,fba38af2-44a6-4115-b431-7c1b69643f8c,Reactive 3rdgeneration Local Area Network,9,Ultra,Strategy,17,Other,4.4,4.51,positive,Excellent amazing good great good.,Strategy
110e6265-b58e-4e82-a233-325124fe8ca3,5ecb8e9b-78ab-4b69-9a4c-79367d9dd0f2,Seamless encompassing migration,2,Low,Strategy,16,Other,3.76,5.22,negative,Horrible awful horrible bad.,Strategy
1db7adcd-5bb8-4a07-9d59-e5a82cedfefb,a2d935d4-a4a9-439f-bc13-abdb0c83010f,Exclusive directional function,3,Medium,Adventure,17,Other,3.63,5.15,negative,Boring unsatisfactory hate boring hate awful unsatisfactory.,Adventure
a889b8ed-b915-4c1f-90e6-4e268c577ec2,901b23f6-3b07-4e56-aacf-fb35af68aa69,Persistent coherent standardization,6,High,RPG,18,Non-binary,4.62,4.45,negative,Worst boring poor awful hate disappointed.,RPG
37d50c16-d625-4bde-83cb-3169c2a29796,8ff038b5-01b1-4397-bad3-00397e494b59,Open-source executive flexibility,3,High,Sports,15,Non-binary,5.09,5.16,negative,Poor hate bad horrible terrible bad hate.,Sports
8e4bc04e-2a30-44b4-8662-10f865dc40e7,f20e02de-a9f9-459c-9099-3073686bc027,Progressive asynchronous encryption,5,Low,Adventure,17,Female,5.64,3.64,neutral,Okay fair mediocre acceptable fine decent average mediocre.,Adventure
a2c213d8-3205-45ab-aea7-79e64629ff70,adcece48-26cd-4d1d-96ec-15f84a397b21,Stand-alone cohesive throughput,3,Medium,Strategy,20,Male,3.83,5.05,neutral,Fair average not bad.,Strategy
b00de91d-6e42-415a-8d70-376fdde115e4,2a3631a9-778d-4a8c-a73c-0fc996bb4029,Profit-focused real-time leverage,8,Ultra,Action,21,Female,3.5,4.54,positive,Love superb fantastic fantastic love superb satisfied.,Action
5797dc06-d25f-4e02-9a43-59bf0404249f,2c942625-9819-462d-8284-d40a8c8a2a08,Open-architected even-keeled hub,4,Ultra,Strategy,18,Female,2.22,7.52,neutral,Standard not bad not bad.,Strategy
b1bdfbc5-6b9f-4922-bce3-8dd2c08c9ad5,0a862917-6b35-4f7c-bc4c-12402e6d183f,Reduced coherent encryption,1,High,Action,18,Male,3.42,5.36,negative,Bad terrible disappointed boring terrible unsatisfactory.,Action
ea4b0e2a-9f11-4754-b387-93b09b531d92,11ac8890-f92c-4b09-b7bc-d0f2fbc0642d,Reverse-engineered clear-thinking knowledge user,7,Low,Sports,20,Female,3.59,5.75,negative,Worst unsatisfactory worst disappointed unsatisfactory.,Sports
308323b9-81bc-4448-8075-c35c007e0339,5abe9512-487e-4cf0-8997-cf61081785cc,Pre-emptive mission-critical flexibility,5,High,Action,20,Male,3.3,6.33,neutral,Average acceptable acceptable not bad fine.,RPG
18f22084-b678-43c4-8079-35bacb2df049,11a538c4-6190-4573-a150-0aad8d4a13bd,Seamless multi-tasking info-mediaries,3,Low,Adventure,20,Male,4.42,4.81,negative,Awful unsatisfactory worst unsatisfactory bad awful.,Action
c3b26bed-8e92-4640-99d4-d2370c88b75d,865118a4-ce41-4896-aabd-e703995dafee,Object-based local intranet,7,High,Strategy,15,Other,4.19,5.0,neutral,Standard okay standard.,Strategy
72af6c6a-9d24-4940-b6a1-6c02ecf5d169,b6490d45-e06c-4850-b03a-d8c245003eac,Visionary tangible ability,6,Ultra,Sports,17,Female,4.0,4.88,positive,Amazing superb nice nice.,Sports
f2a327bf-4527-4639-b837-2c1a2a33ad3e,2bdad5dd-2c9e-4314-a149-9767d0c6ac99,Multi-tiered mission-critical matrix,8,Low,Sports,17,Other,4.94,4.93,neutral,Not Bad not bad ordinary acceptable.,Sports
df93230c-9bf1-4d02-968c-738e68b510f4,c1807d7f-5cfc-4597-b598-ae7575966983,Self-enabling fresh-thinking success,6,Low,Simulation,16,Other,4.01,5.21,neutral,Decent mediocre standard fine acceptable decent average.,RPG
3a58242b-f401-4b7b-9ae4-61b6b17138e6,d32f3421-cf06-42bc-bacf-6f07075c402e,Open-source regional approach,7,Medium,Adventure,19,Male,1.72,7.57,negative,Awful horrible worst disappointed.,Adventure
9d9e23ca-a6ef-438e-8c4d-40f4cbca79f9,d15fd447-d495-4edc-860d-b02cd602c602,Streamlined coherent forecast,8,Ultra,Sports,20,Non-binary,1.95,5.93,neutral,Mediocre fair average average mediocre fine ordinary.,Sports
57324be7-beaa-424d-a76e-609ba6bd9cd9,d14f86a2-06ea-4dd3-9a9a-c039462e1796,Synchronized scalable parallelism,8,Medium,Adventure,15,Other,5.28,3.29,neutral,Fine standard mediocre not bad mediocre.,Action
04a5eb14-c03f-483e-9fb8-56c4e353832b,69f5bd0c-d366-4d14-9f35-e741a4640f6a,Virtual needs-based architecture,8,Low,Sports,19,Non-binary,3.63,6.37,positive,Good nice awesome fantastic nice awesome love.,Action
2da08091-289a-4f8f-b57f-dd84259525fd,15976e49-7f3b-4fd8-bbf7-c4c5dd4a7721,Face-to-face high-level policy,2,Low,Strategy,15,Non-binary,3.78,5.11,negative,Awful hate hate bad unsatisfactory.,Strategy
8c5f51b9-d73e-4380-aa31-a653b092f47a,1364d5fe-94c1-442e-a4b7-8f0973dc7e31,Public-key full-range infrastructure,5,Ultra,Action,19,Male,2.31,5.88,positive,Superb great awesome great great satisfied superb.,Action
581bf8af-9f91-4607-91d7-927130c1aea6,f9922af1-5b61-4818-8a28-a0e972712870,Versatile empowering access,4,Low,Strategy,17,Other,2.46,6.37,neutral,Fine mediocre standard decent ordinary.,Strategy
fa4d4e99-433e-46f8-879b-7ed6f0d219e6,31eecf7a-d505-4907-8549-d71b6d536204,Multi-lateral interactive moratorium,2,Low,Adventure,16,Male,4.53,4.95,negative,Bad worst horrible poor bad bad bad.,Adventure
ab25ca9d-93c0-4fbf-bd1e-e0dbb91447f4,c9674d9d-8ed8-4627-840d-829486e6ebe5,Cross-group tangible implementation,2,Ultra,Action,16,Male,4.83,3.39,negative,Horrible terrible unsatisfactory poor.,Action
9d8be1d8-88b1-459a-b653-85181b4660c3,b3191e18-0b83-4bfe-8c45-b7be23c672d3,Devolved explicit artificial intelligence,6,Medium,Sports,17,Female,5.04,4.25,neutral,Fair fine mediocre average standard average standard not bad.,Sports
61010e5d-c1b2-45d7-8f29-e02046ea9767,593250f7-169a-4639-a96f-5655411a567e,Secured executive database,7,Ultra,Strategy,17,Non-binary,3.76,6.21,neutral,Fine acceptable average standard.,Strategy
3e189a06-48e3-40c9-bae1-79088bfd83f1,7a0c50c3-1ae8-4408-9b2e-ebd5d7a5a8a7,Multi-layered executive policy,5,Ultra,RPG,18,Non-binary,3.41,5.38,neutral,Average acceptable not bad mediocre decent.,RPG
5a06e4de-d0be-46b5-815c-4a988bfd9f34,495626e1-c6eb-4751-bb01-14693eac52ee,Function-based encompassing extranet,7,Low,Action,17,Non-binary,3.38,5.28,positive,Awesome excellent love awesome superb good great.,Action
1f14672c-6c38-4394-b802-ff77e9c2e690,6dab8548-26e3-49e7-8ead-193b7185ad63,Universal dynamic strategy,1,High,Adventure,17,Other,4.52,4.08,negative,Hate bad disappointed worst boring.,Adventure
27251ff3-cc3d-41c6-a45b-f03f6df5b7b8,cc99ce25-1db1-4536-8c66-bff92aa9dea6,Business-focused heuristic orchestration,8,Low,Adventure,16,Male,4.32,4.51,positive,Satisfied awesome nice fantastic amazing good fantastic.,Adventure
69763766-6ad4-498c-82c4-485e9ff78cbc,75257c66-1272-4b56-9d6e-b7af6c04f2af,Sharable contextually-based ability,10,Medium,Adventure,19,Non-binary,2.99,5.6,negative,Bad terrible awful terrible boring poor.,RPG
9c5668d2-07ae-409e-942f-0d62ed2c2c05,bd8ac42d-36db-4bea-8da0-db76905e0365,Multi-lateral solution-oriented Local Area Network,5,Low,Adventure,18,Female,2.48,6.18,neutral,Ordinary mediocre ordinary not bad.,Adventure
52adc290-bce2-4493-8dc7-8cd4c6584caa,022f7e3e-1b03-476c-ac6c-af5d19dcb7d6,Vision-oriented mission-critical secured line,9,Medium,Sports,18,Non-binary,3.45,6.3,positive,Fantastic good fantastic good love superb great fantastic.,Sports
921a3d30-0787-49bb-8852-b1b571457703,a19d3652-1717-4a4d-8822-0fd75db57779,Synchronized exuding leverage,5,High,Sports,16,Female,5.02,4.01,negative,Worst awful boring awful disappointed.,Sports
131349a4-e688-4d5b-a5e7-ab120dd2e0f7,f143a6a1-3f9c-4c11-ad97-8c3cef060dc6,Balanced mobile system engine,2,Medium,RPG,18,Female,3.0,6.1,negative,Horrible disappointed boring awful worst horrible disappointed.,RPG
94e68bba-320e-4d8b-b6ad-fd69f8df6e63,059c3300-7693-48ff-bb7a-464c4fbc0520,Sharable zero-defect circuit,1,Low,Sports,17,Male,2.99,5.84,negative,Awful unsatisfactory boring horrible bad.,Sports
6032a25e-fb9d-45c8-a396-2e829564d4ae,c4b04094-196d-4d6c-9e3a-0433e0e091e1,Expanded homogeneous instruction set,2,Ultra,Simulation,16,Male,5.08,3.94,neutral,Fair okay fair standard.,Simulation
e64620dc-b7b0-4fab-9aa3-8b2d410ad109,74fea151-1e94-43ee-ad0b-f00c1554019e,Digitized object-oriented open system,2,High,Adventure,19,Male,1.97,7.56,positive,Awesome great excellent fantastic fantastic good awesome.,Adventure
0ed1a41b-0118-4cb4-aa9e-a3fba5312c8c,48823d99-93cf-4036-a4fd-49799dcc3357,Enterprise-wide bi-directional instruction set,8,High,Simulation,21,Other,2.34,7.02,positive,Excellent superb fantastic superb superb love awesome nice.,Simulation
dabff413-6a87-4d15-8645-f0e1efd4d5fb,7ef40559-c630-45ab-bd62-d012de910914,Integrated demand-driven portal,2,Medium,Adventure,18,Non-binary,2.94,5.76,negative,Disappointed boring awful boring unsatisfactory.,RPG
459629d6-c1ac-4eca-94b4-7f77eba9a1b4,c576b5fe-403f-490f-ad65-45a33b5e1f7b,Automated logistical database,3,Low,Adventure,15,Non-binary,4.51,4.72,neutral,Mediocre decent fair okay.,Adventure
